Year,Quarter,CountryOfAsylum,nationality,intentionmove,TotalAdult,TotalMinor,AppliedRefugee,Childinschool,Childvirtualed,medicalReceived,RiskYes,RiskReturn_medical
2022,Q1,Guatemala,guatemala,dontknow,2.0,2.0,Unknown,yes,yes,Undecided,Undecided,0.0
2022,Q1,Guatemala,guatemala,stay,1.0,2.0,Unknown,yes,yes,Undecided,Undecided,0.0
2022,Q1,Guatemala,other,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,0.0
2022,Q1,Guatemala,other,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2022,Q1,Guatemala,other,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Agree,Disagree,0.0
2022,Q1,Guatemala,other,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Agree,Agree,0.0
2021,Q1Q2,Panama,colombia,stay,2.0,3.0,Unknown,yes,no,StronglyAgree,Agree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,3.0,no,yes,no,StronglyAgree,Disagree,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,4.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,salvador,stay,2.0,1.0,yes,yes,yes,StronglyAgree,Agree,0.0
2021,Q1Q2,Panama,colombia,stay,2.0,1.0,yes,no,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,colombia,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Disagree,0.0
2021,Q1Q2,Panama,colombia,stay,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,4.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,1.0
2021,Q1Q2,Panama,colombia,stay,4.0,1.0,yes,no,no,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,colombia,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,yes,Undecided,Agree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,2.0,yes,yes,yes,StronglyAgree,Disagree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,3.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,salvador,stay,3.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Undecided,0.0
2021,Q1Q2,Panama,colombia,stay,2.0,2.0,yes,yes,yes,StronglyAgree,Agree,0.0
2021,Q1Q2,Panama,nicaragua,dontknow,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Argentina,venezuela,dontknow,2.0,1.0,yes,yes,no,Disagree,StronglyAgree,1.0
2021,Q1Q2,Panama,colombia,stay,3.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,StronglyAgree,Undecided,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,colombia,stay,2.0,1.0,yes,yes,yes,Agree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,2.0,yes,yes,yes,Undecided,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Agree,1.0
2021,Q1Q2,Panama,colombia,stay,5.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyDisagree,0.0
2021,Q1Q2,Panama,nicaragua,relocate,2.0,1.0,yes,no,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,0.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,1.0,yes,no,no,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,colombia,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Agree,Agree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,4.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,colombia,stay,2.0,3.0,Unknown,yes,yes,StronglyAgree,Undecided,0.0
2021,Q1Q2,Panama,colombia,stay,2.0,1.0,yes,yes,yes,Undecided,Agree,0.0
2021,Q1Q2,Argentina,venezuela,stay,5.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,4.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Undecided,0.0
2021,Q1Q2,Panama,colombia,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,3.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q1Q2,Argentina,venezuela,stay,3.0,1.0,yes,yes,yes,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,colombia,dontknow,1.0,0.0,yes,Not Applicable,Not Applicable,Agree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,relocate,4.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,colombia,stay,3.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,dontknow,3.0,1.0,yes,yes,yes,StronglyAgree,Agree,0.0
2021,Q1Q2,Argentina,venezuela,stay,4.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Agree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,0.0
2021,Q1Q2,Panama,salvador,stay,3.0,0.0,yes,Not Applicable,Not Applicable,Agree,StronglyAgree,0.0
2021,Q1Q2,Panama,salvador,stay,3.0,1.0,yes,yes,yes,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,yes,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,dontknow,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,salvador,relocate,2.0,0.0,Unknown,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,4.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,3.0,2.0,yes,yes,no,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,colombia,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Agree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,no,yes,no,StronglyAgree,Undecided,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Agree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,4.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyDisagree,0.0
2021,Q1Q2,Panama,colombia,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,4.0,1.0,yes,yes,yes,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Disagree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Agree,1.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Agree,0.0
2021,Q1Q2,Panama,colombia,relocate,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Disagree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,other,relocate,2.0,1.0,yes,no,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,3.0,1.0,yes,yes,no,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,colombia,stay,3.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Undecided,0.0
2021,Q1Q2,Panama,salvador,stay,2.0,1.0,yes,yes,yes,Undecided,Disagree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,colombia,stay,2.0,0.0,yes,Not Applicable,Not Applicable,Agree,Disagree,0.0
2021,Q1Q2,Panama,nicaragua,relocate,2.0,2.0,yes,yes,no,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,relocate,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,relocate,2.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Disagree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Undecided,0.0
2021,Q1Q2,Panama,cuba,stay,2.0,1.0,yes,yes,yes,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,other,relocate,1.0,0.0,yes,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q1Q2,Panama,nicaragua,relocate,3.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyDisagree,0.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,2.0,yes,yes,yes,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,relocate,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,Undecided,Undecided,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,1.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,no,no,StronglyAgree,Agree,1.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,dontknow,3.0,1.0,yes,yes,yes,Undecided,Agree,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Agree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,Undecided,Agree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Argentina,venezuela,stay,3.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,0.0
2021,Q1Q2,Panama,nicaragua,dontknow,1.0,0.0,yes,Not Applicable,Not Applicable,Disagree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,dontknow,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,1.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,1.0
2021,Q1Q2,Panama,nicaragua,relocate,2.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,0.0
2021,Q1Q2,Panama,nicaragua,relocate,2.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Agree,1.0
2021,Q1Q2,Panama,colombia,dontknow,2.0,1.0,yes,yes,yes,Agree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,colombia,stay,3.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Agree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Undecided,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,0.0,yes,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q1Q2,Panama,colombia,stay,3.0,1.0,yes,yes,no,StronglyAgree,Undecided,0.0
2021,Q1Q2,Panama,nicaragua,dontknow,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,2.0,yes,yes,yes,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,dontknow,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,StronglyAgree,Agree,0.0
2021,Q1Q2,Panama,colombia,stay,3.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,no,no,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,no,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,dontknow,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Undecided,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,yes,Undecided,StronglyDisagree,0.0
2021,Q1Q2,Panama,salvador,stay,2.0,1.0,yes,no,no,Disagree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,1.0,yes,yes,no,Undecided,Undecided,0.0
2021,Q1Q2,Panama,colombia,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,relocate,3.0,0.0,yes,Not Applicable,Not Applicable,Disagree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,colombia,stay,2.0,1.0,yes,yes,yes,StronglyAgree,Undecided,0.0
2021,Q1Q2,Argentina,venezuela,relocate,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,colombia,stay,4.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,Undecided,Agree,0.0
2021,Q1Q2,Panama,colombia,stay,2.0,3.0,Unknown,yes,yes,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,relocate,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,colombia,stay,2.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Disagree,0.0
2021,Q1Q2,Panama,colombia,relocate,3.0,1.0,yes,yes,yes,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,colombia,stay,2.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,3.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,colombia,stay,2.0,1.0,yes,yes,no,StronglyAgree,Disagree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Disagree,Agree,0.0
2021,Q1Q2,Panama,salvador,relocate,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,Undecided,Disagree,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Undecided,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,relocate,3.0,2.0,yes,yes,yes,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Agree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,Disagree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Agree,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,dontknow,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,dontknow,3.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,Disagree,0.0
2021,Q1Q2,Panama,salvador,stay,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,honduras,stay,2.0,1.0,yes,yes,yes,StronglyAgree,Undecided,0.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,3.0,yes,yes,yes,StronglyAgree,Disagree,0.0
2021,Q1Q2,Panama,cuba,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,4.0,1.0,yes,yes,no,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,dontknow,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,2.0,yes,yes,no,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,colombia,stay,2.0,1.0,yes,no,no,Undecided,Agree,1.0
2021,Q1Q2,Panama,colombia,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Agree,0.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,dontknow,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,colombia,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q1Q2,Panama,colombia,stay,2.0,1.0,yes,yes,yes,StronglyAgree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,StronglyAgree,Agree,0.0
2021,Q1Q2,Argentina,venezuela,dontknow,1.0,0.0,yes,Not Applicable,Not Applicable,Undecided,Disagree,0.0
2021,Q1Q2,Panama,nicaragua,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,Undecided,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,yes,Undecided,StronglyAgree,1.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,1.0,yes,yes,no,StronglyAgree,Disagree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,2.0,2.0,yes,yes,yes,Disagree,StronglyAgree,1.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,yes,no,Undecided,StronglyAgree,0.0
2021,Q1Q2,Argentina,venezuela,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q1Q2,Panama,nicaragua,stay,2.0,1.0,yes,no,no,StronglyAgree,Undecided,0.0
2021,Q1Q2,Panama,colombia,stay,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,1.0
